clip	duration[ms]
common_voice_en_43200375.mp3	8892
common_voice_en_43192883.mp3	7020
common_voice_en_43193624.mp3	7056
common_voice_en_43197428.mp3	9972
common_voice_en_43387473.mp3	7560
common_voice_en_43216187.mp3	5112
common_voice_en_43212576.mp3	7020
common_voice_en_42712825.mp3	6876
common_voice_en_43360889.mp3	2952
common_voice_en_43238672.mp3	10116
common_voice_en_42980309.mp3	4068
common_voice_en_43209793.mp3	7020
common_voice_en_43330573.mp3	3708
common_voice_en_42792693.mp3	7200
common_voice_en_43207893.mp3	4824
common_voice_en_43199864.mp3	5760
common_voice_en_42745289.mp3	5148
common_voice_en_42769048.mp3	4932
common_voice_en_43196172.mp3	9828
common_voice_en_43218127.mp3	4680
common_voice_en_43203975.mp3	7704
common_voice_en_43365134.mp3	3996
common_voice_en_43387557.mp3	3060
common_voice_en_42895974.mp3	7380
common_voice_en_43212291.mp3	9756
common_voice_en_43229648.mp3	4428
common_voice_en_42750455.mp3	5904
common_voice_en_43183718.mp3	6804
common_voice_en_42871359.mp3	12888
common_voice_en_43196211.mp3	3816
common_voice_en_43195872.mp3	8208
common_voice_en_43197386.mp3	11700
common_voice_en_43200293.mp3	5868
common_voice_en_43239250.mp3	4320
common_voice_en_43214560.mp3	6840
common_voice_en_42706437.mp3	4752
common_voice_en_43347163.mp3	10620
common_voice_en_42968475.mp3	8640
common_voice_en_42767978.mp3	4716
common_voice_en_42751892.mp3	6156
common_voice_en_43360661.mp3	4284
common_voice_en_42814270.mp3	8136
common_voice_en_43418125.mp3	13608
common_voice_en_43185690.mp3	5436
common_voice_en_43388463.mp3	8748
common_voice_en_42751260.mp3	8640
common_voice_en_42745207.mp3	11340
common_voice_en_42817060.mp3	5148
common_voice_en_42757786.mp3	7848
common_voice_en_43200090.mp3	7560
common_voice_en_42783265.mp3	9972
common_voice_en_43195505.mp3	6732
common_voice_en_42710542.mp3	6696
common_voice_en_43304789.mp3	5940
common_voice_en_42831659.mp3	5148
common_voice_en_43208073.mp3	7524
common_voice_en_43216186.mp3	5688
common_voice_en_42787315.mp3	11196
common_voice_en_43375203.mp3	8568
common_voice_en_42841033.mp3	7020
common_voice_en_43271625.mp3	8280
common_voice_en_43367445.mp3	8568
common_voice_en_43360429.mp3	7920
common_voice_en_42744702.mp3	4032
common_voice_en_43236227.mp3	8136
common_voice_en_43198805.mp3	6552
common_voice_en_43193318.mp3	4464
common_voice_en_42788490.mp3	5400
common_voice_en_43173824.mp3	9792
common_voice_en_43196769.mp3	5256
common_voice_en_43196060.mp3	6516
common_voice_en_42770263.mp3	5256
common_voice_en_43301951.mp3	8244
common_voice_en_43213112.mp3	8640
common_voice_en_43203691.mp3	7812
common_voice_en_43390272.mp3	2700
common_voice_en_42833998.mp3	6120
common_voice_en_42707031.mp3	10548
common_voice_en_43217953.mp3	6336
common_voice_en_42755401.mp3	4608
common_voice_en_43193994.mp3	4356
common_voice_en_42862192.mp3	7164
common_voice_en_43200838.mp3	5292
common_voice_en_42807276.mp3	8712
common_voice_en_43282663.mp3	6948
common_voice_en_43207540.mp3	7956
common_voice_en_43388575.mp3	4716
common_voice_en_42882334.mp3	5400
common_voice_en_42800500.mp3	6156
common_voice_en_42842765.mp3	6336
common_voice_en_43195651.mp3	9252
common_voice_en_43195737.mp3	7308
common_voice_en_43211361.mp3	6696
common_voice_en_43196680.mp3	7632
common_voice_en_42814140.mp3	5148
common_voice_en_42783218.mp3	3960
common_voice_en_43193015.mp3	7056
common_voice_en_42773506.mp3	7560
common_voice_en_42713205.mp3	4752
common_voice_en_43222953.mp3	3492
common_voice_en_43375130.mp3	7920
common_voice_en_42801029.mp3	7848
common_voice_en_43208314.mp3	5400
common_voice_en_43196474.mp3	10800
common_voice_en_43243443.mp3	5328
common_voice_en_43302099.mp3	6300
common_voice_en_43366477.mp3	6732
common_voice_en_42779824.mp3	8172
common_voice_en_42791097.mp3	6192
common_voice_en_43197257.mp3	6768
common_voice_en_43085141.mp3	7092
common_voice_en_43200971.mp3	6336
common_voice_en_43182449.mp3	8208
common_voice_en_43182225.mp3	10800
common_voice_en_42791326.mp3	5400
common_voice_en_42790187.mp3	7920
common_voice_en_42706051.mp3	9396
common_voice_en_42834173.mp3	7668
common_voice_en_43407709.mp3	4428
common_voice_en_43182808.mp3	6228
common_voice_en_43142768.mp3	6660
common_voice_en_43189555.mp3	8784
common_voice_en_42790030.mp3	6768
common_voice_en_42699930.mp3	4428
common_voice_en_43210045.mp3	6768
common_voice_en_43198056.mp3	5148
common_voice_en_42727109.mp3	12060
common_voice_en_43212238.mp3	6588
common_voice_en_42800130.mp3	6768
common_voice_en_43197014.mp3	6732
common_voice_en_42787313.mp3	7776
common_voice_en_42835906.mp3	7020
common_voice_en_43019947.mp3	8496
common_voice_en_42800530.mp3	11268
common_voice_en_42834038.mp3	6048
common_voice_en_43195319.mp3	5508
common_voice_en_43182498.mp3	5580
common_voice_en_42807918.mp3	4068
common_voice_en_42905016.mp3	5832
common_voice_en_42710607.mp3	1800
common_voice_en_43209871.mp3	11916
common_voice_en_42810633.mp3	4968
common_voice_en_43214565.mp3	4932
common_voice_en_42814142.mp3	6876
common_voice_en_43369457.mp3	6228
common_voice_en_43193813.mp3	7200
common_voice_en_42759796.mp3	5436
common_voice_en_43243860.mp3	8388
common_voice_en_43238728.mp3	8100
common_voice_en_42710695.mp3	5076
common_voice_en_42797584.mp3	4968
common_voice_en_42706050.mp3	10440
common_voice_en_43142770.mp3	6480
common_voice_en_43339534.mp3	5508
common_voice_en_43374868.mp3	7200
common_voice_en_43421857.mp3	5040
common_voice_en_43203341.mp3	8064
common_voice_en_42779786.mp3	9360
common_voice_en_42788477.mp3	6408
common_voice_en_42774266.mp3	7128
common_voice_en_42752423.mp3	5688
common_voice_en_43393029.mp3	6120
common_voice_en_42906079.mp3	4572
common_voice_en_42877785.mp3	5508
common_voice_en_43405050.mp3	10296
common_voice_en_43193166.mp3	6588
common_voice_en_43182908.mp3	8388
common_voice_en_42905275.mp3	5184
common_voice_en_43206549.mp3	4536
common_voice_en_42713243.mp3	4392
common_voice_en_42748242.mp3	5940
common_voice_en_43197835.mp3	4896
common_voice_en_42743803.mp3	7956
common_voice_en_43425160.mp3	8136
common_voice_en_43184675.mp3	8388
common_voice_en_42873774.mp3	6372
common_voice_en_42802749.mp3	4968
common_voice_en_43210026.mp3	5796
common_voice_en_43193997.mp3	5544
common_voice_en_43174016.mp3	4212
common_voice_en_43231563.mp3	2844
common_voice_en_42877837.mp3	5220
common_voice_en_42761900.mp3	12960
common_voice_en_43168898.mp3	4716
common_voice_en_42743489.mp3	6768
common_voice_en_43182969.mp3	6624
common_voice_en_42882286.mp3	7632
common_voice_en_43201135.mp3	6264
common_voice_en_43198218.mp3	5076
common_voice_en_43037927.mp3	3780
common_voice_en_42950766.mp3	5076
common_voice_en_43203108.mp3	7560
common_voice_en_43382517.mp3	7812
common_voice_en_43393365.mp3	5220
common_voice_en_43209222.mp3	8604
common_voice_en_43375715.mp3	11196
common_voice_en_42975580.mp3	5400
common_voice_en_42779866.mp3	4932
common_voice_en_43197295.mp3	5904
common_voice_en_42713197.mp3	6480
common_voice_en_43200961.mp3	8136
common_voice_en_43340626.mp3	5616
common_voice_en_42783266.mp3	5148
common_voice_en_43208384.mp3	5004
common_voice_en_43418127.mp3	8820
common_voice_en_42972698.mp3	3132
common_voice_en_43393529.mp3	7236
common_voice_en_43194456.mp3	8676
common_voice_en_43200093.mp3	9828
common_voice_en_43329120.mp3	5328
common_voice_en_43422138.mp3	3780
common_voice_en_42918499.mp3	4608
common_voice_en_43281070.mp3	4068
common_voice_en_43280942.mp3	7380
common_voice_en_43388484.mp3	9756
common_voice_en_43173864.mp3	10152
common_voice_en_43194626.mp3	6300
common_voice_en_43375221.mp3	12420
common_voice_en_42713020.mp3	5328
common_voice_en_43174029.mp3	5472
common_voice_en_43185767.mp3	4860
common_voice_en_43374293.mp3	9792
common_voice_en_43195499.mp3	6048
common_voice_en_43199063.mp3	4320
common_voice_en_43348551.mp3	9612
common_voice_en_43406771.mp3	5760
common_voice_en_42784352.mp3	4320
common_voice_en_42894387.mp3	5112
common_voice_en_43188634.mp3	9576
common_voice_en_42814442.mp3	8568
common_voice_en_43142870.mp3	3240
common_voice_en_43207164.mp3	5436
common_voice_en_43186057.mp3	9360
common_voice_en_43406065.mp3	7128
common_voice_en_43393103.mp3	5688
common_voice_en_43026417.mp3	6768
common_voice_en_43196541.mp3	5436
common_voice_en_43198100.mp3	5292
common_voice_en_42761615.mp3	8064
common_voice_en_43414646.mp3	4428
common_voice_en_42906083.mp3	3600
common_voice_en_42806115.mp3	6156
common_voice_en_43211163.mp3	8352
common_voice_en_42905359.mp3	3672
common_voice_en_42765514.mp3	4608
common_voice_en_42752415.mp3	6300
common_voice_en_43182645.mp3	4824
common_voice_en_42710648.mp3	5832
common_voice_en_43225684.mp3	5940
common_voice_en_42827670.mp3	4428
common_voice_en_42841044.mp3	12060
common_voice_en_43208058.mp3	5076
common_voice_en_42862171.mp3	3996
common_voice_en_42746720.mp3	3816
common_voice_en_42841061.mp3	9000
common_voice_en_42806505.mp3	12096
common_voice_en_42790362.mp3	8784
common_voice_en_43211275.mp3	6840
common_voice_en_42799248.mp3	8136
common_voice_en_43293922.mp3	9252
common_voice_en_43173848.mp3	5796
common_voice_en_43365806.mp3	7920
common_voice_en_42815105.mp3	9216
common_voice_en_42784139.mp3	5328
common_voice_en_42744819.mp3	4068
common_voice_en_43194479.mp3	7128
common_voice_en_42816076.mp3	7992
common_voice_en_43203122.mp3	5076
common_voice_en_42861888.mp3	3024
common_voice_en_43160484.mp3	6588
common_voice_en_43406544.mp3	9360
common_voice_en_43393006.mp3	5400
common_voice_en_43282651.mp3	5220
common_voice_en_42805880.mp3	5904
common_voice_en_42783964.mp3	5580
common_voice_en_43382626.mp3	5796
common_voice_en_42789923.mp3	6048
common_voice_en_43217868.mp3	4680
common_voice_en_42965460.mp3	12708
common_voice_en_43376189.mp3	8388
common_voice_en_43388510.mp3	10116
common_voice_en_42812834.mp3	6444
common_voice_en_42792053.mp3	5796
common_voice_en_42766197.mp3	7848
common_voice_en_43338929.mp3	2268
common_voice_en_43200792.mp3	10980
common_voice_en_42981890.mp3	8496
common_voice_en_43375193.mp3	7596
common_voice_en_42873763.mp3	5040
common_voice_en_42793456.mp3	8640
common_voice_en_43205773.mp3	4284
common_voice_en_43220704.mp3	7236
common_voice_en_42817033.mp3	7200
common_voice_en_42786718.mp3	9288
common_voice_en_43212721.mp3	4608
common_voice_en_43182155.mp3	4140
common_voice_en_43209045.mp3	5436
common_voice_en_43298624.mp3	8640
common_voice_en_42971201.mp3	4572
common_voice_en_43209085.mp3	7056
common_voice_en_43102388.mp3	7596
common_voice_en_43209532.mp3	6768
common_voice_en_43168922.mp3	6300
common_voice_en_42809789.mp3	10008
common_voice_en_42862053.mp3	4968
common_voice_en_43199149.mp3	4032
common_voice_en_43204665.mp3	7092
common_voice_en_42803611.mp3	4680
common_voice_en_42780093.mp3	3852
common_voice_en_42799826.mp3	7416
common_voice_en_42774267.mp3	7776
common_voice_en_42745655.mp3	6480
common_voice_en_42706993.mp3	9108
common_voice_en_43173830.mp3	6084
common_voice_en_42770716.mp3	5616
common_voice_en_43194824.mp3	3024
common_voice_en_43226277.mp3	5148
common_voice_en_43217959.mp3	7308
common_voice_en_42862031.mp3	5436
common_voice_en_43422037.mp3	3780
common_voice_en_43205174.mp3	5220
common_voice_en_42982137.mp3	4068
common_voice_en_43211393.mp3	6696
common_voice_en_42769036.mp3	4140
common_voice_en_42780103.mp3	4788
common_voice_en_43204149.mp3	6192
common_voice_en_43228849.mp3	6228
common_voice_en_43392983.mp3	8352
common_voice_en_42770790.mp3	6156
common_voice_en_43173981.mp3	3780
common_voice_en_42791285.mp3	8676
common_voice_en_43211752.mp3	6012
common_voice_en_43209848.mp3	3996
common_voice_en_42814827.mp3	8208
common_voice_en_43192897.mp3	8172
common_voice_en_42761569.mp3	4248
common_voice_en_42737600.mp3	4536
common_voice_en_43375290.mp3	6588
common_voice_en_43218804.mp3	6048
common_voice_en_42749082.mp3	6516
common_voice_en_43203501.mp3	8028
common_voice_en_43200427.mp3	8496
common_voice_en_43199943.mp3	5760
common_voice_en_43298688.mp3	6228
common_voice_en_42871281.mp3	8784
common_voice_en_43196045.mp3	4824
common_voice_en_43202604.mp3	4104
common_voice_en_43205609.mp3	6120
common_voice_en_43374399.mp3	7668
common_voice_en_43375331.mp3	2016
common_voice_en_43194296.mp3	8100
common_voice_en_42809994.mp3	9576
common_voice_en_42856451.mp3	6768
common_voice_en_43198698.mp3	5580
common_voice_en_43201475.mp3	7308
common_voice_en_42817024.mp3	9756
common_voice_en_43192967.mp3	9720
common_voice_en_42817219.mp3	5076
common_voice_en_42788194.mp3	6516
common_voice_en_42814151.mp3	7380
common_voice_en_43150014.mp3	9036
common_voice_en_43202024.mp3	7056
common_voice_en_43194069.mp3	10116
common_voice_en_43405046.mp3	9108
common_voice_en_43209026.mp3	5616
common_voice_en_43200069.mp3	6300
common_voice_en_42902396.mp3	4500
common_voice_en_43361091.mp3	6084
common_voice_en_43209227.mp3	5688
common_voice_en_43302171.mp3	4464
common_voice_en_42814024.mp3	9108
common_voice_en_43394034.mp3	5580
common_voice_en_43364596.mp3	5724
common_voice_en_43255750.mp3	6300
common_voice_en_43193509.mp3	8100
common_voice_en_42749083.mp3	4356
common_voice_en_43202069.mp3	8352
common_voice_en_42832767.mp3	5184
common_voice_en_42800833.mp3	6696
common_voice_en_43173950.mp3	3888
common_voice_en_43092830.mp3	4320
common_voice_en_43200207.mp3	6084
common_voice_en_42770761.mp3	4536
common_voice_en_43226263.mp3	4860
common_voice_en_43117132.mp3	7596
common_voice_en_43206225.mp3	7632
common_voice_en_42809932.mp3	9900
common_voice_en_42809925.mp3	7380
common_voice_en_42905225.mp3	5184
common_voice_en_43052679.mp3	4500
common_voice_en_42724846.mp3	4392
common_voice_en_42769042.mp3	3456
common_voice_en_43340887.mp3	6588
common_voice_en_42770745.mp3	6156
common_voice_en_43203385.mp3	3348
common_voice_en_43168896.mp3	4968
common_voice_en_42835289.mp3	8208
common_voice_en_43210075.mp3	8496
common_voice_en_43375242.mp3	4968
common_voice_en_43173982.mp3	5868
common_voice_en_42905450.mp3	5616
common_voice_en_43200856.mp3	7344
common_voice_en_43195685.mp3	3348
common_voice_en_43203741.mp3	4896
common_voice_en_42927460.mp3	5580
common_voice_en_42762988.mp3	9540
common_voice_en_43173858.mp3	6804
common_voice_en_43241247.mp3	3780
common_voice_en_43182124.mp3	3960
common_voice_en_43197769.mp3	7056
common_voice_en_43201051.mp3	7272
common_voice_en_43374862.mp3	4716
common_voice_en_42975517.mp3	7560
common_voice_en_42766796.mp3	6156
common_voice_en_43229740.mp3	7092
common_voice_en_43192934.mp3	4572
common_voice_en_43182505.mp3	9252
common_voice_en_42747394.mp3	9396
common_voice_en_43201368.mp3	5580
common_voice_en_43212410.mp3	5796
common_voice_en_43202831.mp3	4320
common_voice_en_42906070.mp3	3312
common_voice_en_42710614.mp3	9396
common_voice_en_43195026.mp3	3312
common_voice_en_43392377.mp3	6696
common_voice_en_43204169.mp3	6120
common_voice_en_42783663.mp3	3960
common_voice_en_42896430.mp3	2916
common_voice_en_43193901.mp3	7596
common_voice_en_43218134.mp3	4500
common_voice_en_43291952.mp3	6048
common_voice_en_42748853.mp3	4320
common_voice_en_43202227.mp3	9216
common_voice_en_43183743.mp3	10008
common_voice_en_43202664.mp3	9972
common_voice_en_42710642.mp3	4356
common_voice_en_43182698.mp3	5652
common_voice_en_43196359.mp3	10116
common_voice_en_42787448.mp3	7596
common_voice_en_43004156.mp3	4716
common_voice_en_43193291.mp3	5904
common_voice_en_43194612.mp3	6192
common_voice_en_42786558.mp3	5616
common_voice_en_43198016.mp3	10296
common_voice_en_43199081.mp3	5868
common_voice_en_43205225.mp3	7092
common_voice_en_43209572.mp3	3456
common_voice_en_43322538.mp3	3348
common_voice_en_42715971.mp3	7956
common_voice_en_43426887.mp3	5076
common_voice_en_43200953.mp3	6372
common_voice_en_43003594.mp3	7632
common_voice_en_43197342.mp3	3348
common_voice_en_43174033.mp3	8388
common_voice_en_43202856.mp3	6048
common_voice_en_42896259.mp3	7596
common_voice_en_42710447.mp3	4104
common_voice_en_43197957.mp3	5796
common_voice_en_42905470.mp3	5004
common_voice_en_42730631.mp3	4680
common_voice_en_43200866.mp3	8496
common_voice_en_42713305.mp3	4608
common_voice_en_43208292.mp3	4572
common_voice_en_42726290.mp3	6156
common_voice_en_42789402.mp3	7236
common_voice_en_43198097.mp3	4860
common_voice_en_42969052.mp3	6048
common_voice_en_43195456.mp3	7560
common_voice_en_43206080.mp3	8568
common_voice_en_42779882.mp3	8748
common_voice_en_43301967.mp3	5976
common_voice_en_43294532.mp3	9216
common_voice_en_42808008.mp3	5760
common_voice_en_42770879.mp3	5796
common_voice_en_43207144.mp3	5580
common_voice_en_43406667.mp3	8208
common_voice_en_43194870.mp3	6372
common_voice_en_42896041.mp3	4176
common_voice_en_42861863.mp3	5148
common_voice_en_43360555.mp3	8676
common_voice_en_43195267.mp3	9180
common_voice_en_43193055.mp3	2268
common_voice_en_42896123.mp3	6660
common_voice_en_43193881.mp3	6336
common_voice_en_42789825.mp3	7524
common_voice_en_42763079.mp3	7776
common_voice_en_42762917.mp3	4860
common_voice_en_43205602.mp3	6372
common_voice_en_43188749.mp3	5688
common_voice_en_42712822.mp3	6804
common_voice_en_42783479.mp3	6588
common_voice_en_43205883.mp3	5760
common_voice_en_43338975.mp3	4608
common_voice_en_43405049.mp3	5940
common_voice_en_43252433.mp3	6156
common_voice_en_43195909.mp3	5292
common_voice_en_43298869.mp3	9216
common_voice_en_43210048.mp3	4248
common_voice_en_42787263.mp3	6876
common_voice_en_42802842.mp3	7380
common_voice_en_43165078.mp3	3780
common_voice_en_42743301.mp3	6588
common_voice_en_43201907.mp3	7632
common_voice_en_43193171.mp3	12240
common_voice_en_43207848.mp3	3996
common_voice_en_42770814.mp3	6768
common_voice_en_43023578.mp3	5904
common_voice_en_43386603.mp3	4788
common_voice_en_42787953.mp3	9900
common_voice_en_43160201.mp3	6948
common_voice_en_42807955.mp3	6048
common_voice_en_43375260.mp3	7308
common_voice_en_43223873.mp3	6480
common_voice_en_43375280.mp3	6048
common_voice_en_43374773.mp3	6840
common_voice_en_43376815.mp3	2340
common_voice_en_43355939.mp3	8172
common_voice_en_43198186.mp3	6408
common_voice_en_43203754.mp3	6768
common_voice_en_42710399.mp3	4248
common_voice_en_43193771.mp3	4320
common_voice_en_43199837.mp3	8136
common_voice_en_42800358.mp3	5940
common_voice_en_43388515.mp3	11628
common_voice_en_42716215.mp3	5256
common_voice_en_42784430.mp3	3888
common_voice_en_43142826.mp3	6948
common_voice_en_42896339.mp3	3672
common_voice_en_43348519.mp3	10656
common_voice_en_42787995.mp3	7380
common_voice_en_43195345.mp3	6552
common_voice_en_43392020.mp3	5508
common_voice_en_43360580.mp3	7344
common_voice_en_43203446.mp3	7056
common_voice_en_43196980.mp3	8928
common_voice_en_43201033.mp3	4248
common_voice_en_42706187.mp3	7524
common_voice_en_43193677.mp3	4320
common_voice_en_43196318.mp3	5976
common_voice_en_43229715.mp3	5796
common_voice_en_42894272.mp3	4500
common_voice_en_43282328.mp3	3996
common_voice_en_43195541.mp3	6948
common_voice_en_43209468.mp3	6120
common_voice_en_43004194.mp3	3708
common_voice_en_43196515.mp3	5688
common_voice_en_42975588.mp3	4068
common_voice_en_43172548.mp3	5616
common_voice_en_43196287.mp3	4284
common_voice_en_42787261.mp3	6300
common_voice_en_43192951.mp3	8028
common_voice_en_42773802.mp3	8820
common_voice_en_43195023.mp3	5040
common_voice_en_43182533.mp3	11556
common_voice_en_43222952.mp3	4032
common_voice_en_43217636.mp3	3996
common_voice_en_43197827.mp3	4824
common_voice_en_42790140.mp3	6804
common_voice_en_42762987.mp3	4716
common_voice_en_43196663.mp3	5076
common_voice_en_43388400.mp3	8460
common_voice_en_42710525.mp3	7380
common_voice_en_43200443.mp3	4752
common_voice_en_43200000.mp3	7272
common_voice_en_42713245.mp3	4392
common_voice_en_42801220.mp3	4356
common_voice_en_43184628.mp3	6480
common_voice_en_43182740.mp3	3888
common_voice_en_42799271.mp3	5940
common_voice_en_42916306.mp3	4680
common_voice_en_43210866.mp3	6768
common_voice_en_43301576.mp3	6552
common_voice_en_43198893.mp3	6552
common_voice_en_43198883.mp3	4464
common_voice_en_42752259.mp3	4392
common_voice_en_43214470.mp3	5328
common_voice_en_42765627.mp3	5868
common_voice_en_42861818.mp3	4392
common_voice_en_43218019.mp3	8280
common_voice_en_42765551.mp3	6336
common_voice_en_43201615.mp3	6948
common_voice_en_42801153.mp3	4068
common_voice_en_43126316.mp3	9000
common_voice_en_42780100.mp3	6840
common_voice_en_43197099.mp3	6192
common_voice_en_42761808.mp3	7200
common_voice_en_43193814.mp3	5616
common_voice_en_42904762.mp3	3276
common_voice_en_43238608.mp3	9828
common_voice_en_42789260.mp3	5940
common_voice_en_43208322.mp3	6552
common_voice_en_42995054.mp3	5796
common_voice_en_43366117.mp3	4212
common_voice_en_43304802.mp3	6408
common_voice_en_43281176.mp3	3888
common_voice_en_43207892.mp3	3420
common_voice_en_42810614.mp3	7056
common_voice_en_43192843.mp3	9000
common_voice_en_42749214.mp3	3420
common_voice_en_43209742.mp3	4860
common_voice_en_43195138.mp3	6336
common_voice_en_43239247.mp3	8640
common_voice_en_42814858.mp3	6948
common_voice_en_42805807.mp3	7020
common_voice_en_43195644.mp3	10116
common_voice_en_43200444.mp3	4932
common_voice_en_42751922.mp3	5220
common_voice_en_42699892.mp3	3780
common_voice_en_43371671.mp3	4752
common_voice_en_43205588.mp3	8640
common_voice_en_43347188.mp3	5328
common_voice_en_43074355.mp3	14796
common_voice_en_42812547.mp3	6264
common_voice_en_43205993.mp3	3816
common_voice_en_43380677.mp3	6876
common_voice_en_43353174.mp3	5652
common_voice_en_43199878.mp3	7920
common_voice_en_43194445.mp3	10620
common_voice_en_43236086.mp3	8208
common_voice_en_43259861.mp3	5400
common_voice_en_43200980.mp3	7632
common_voice_en_42710560.mp3	7416
common_voice_en_42746287.mp3	9720
common_voice_en_42721234.mp3	9720
common_voice_en_42787840.mp3	11628
common_voice_en_43217152.mp3	8100
common_voice_en_43200134.mp3	6588
common_voice_en_43216096.mp3	10728
common_voice_en_42812735.mp3	4860
common_voice_en_43200945.mp3	5184
common_voice_en_42783507.mp3	7956
common_voice_en_43382013.mp3	6120
common_voice_en_43198242.mp3	9360
common_voice_en_43173910.mp3	5472
common_voice_en_42779759.mp3	4212
common_voice_en_42906100.mp3	4860
common_voice_en_43196078.mp3	9468
common_voice_en_43375220.mp3	5076
common_voice_en_42902364.mp3	4068
common_voice_en_43278581.mp3	10836
common_voice_en_43211138.mp3	7488
common_voice_en_43409279.mp3	4356
common_voice_en_43207499.mp3	9216
common_voice_en_42772586.mp3	5868
common_voice_en_42710499.mp3	3096
common_voice_en_42703599.mp3	7020
common_voice_en_42896458.mp3	7956
common_voice_en_43193277.mp3	9540
common_voice_en_43192891.mp3	6768
common_voice_en_42925576.mp3	6048
common_voice_en_42808470.mp3	4464
common_voice_en_43394444.mp3	4284
common_voice_en_42896157.mp3	4716
common_voice_en_42766219.mp3	5940
common_voice_en_43388379.mp3	9036
common_voice_en_43192768.mp3	7200
common_voice_en_42746588.mp3	7380
common_voice_en_42778622.mp3	6696
common_voice_en_42800524.mp3	7128
common_voice_en_42810070.mp3	7092
common_voice_en_43202361.mp3	9180
common_voice_en_43212293.mp3	5868
common_voice_en_42894126.mp3	6120
common_voice_en_43388490.mp3	8136
common_voice_en_43193104.mp3	6516
common_voice_en_43216255.mp3	5220
common_voice_en_42767953.mp3	9036
common_voice_en_43243097.mp3	11088
common_voice_en_43196800.mp3	4824
common_voice_en_43209554.mp3	5076
common_voice_en_43193062.mp3	6768
common_voice_en_43193501.mp3	8496
common_voice_en_42827673.mp3	4788
common_voice_en_43220767.mp3	7128
common_voice_en_43216300.mp3	7380
common_voice_en_43186737.mp3	12816
common_voice_en_42770863.mp3	5508
common_voice_en_42790288.mp3	8568
common_voice_en_42896172.mp3	5796
common_voice_en_43203993.mp3	6228
common_voice_en_43182799.mp3	7308
common_voice_en_42761555.mp3	3924
common_voice_en_43212165.mp3	5760
common_voice_en_42783565.mp3	5796
common_voice_en_43394083.mp3	2268
common_voice_en_42751142.mp3	7668
common_voice_en_43194454.mp3	6948
common_voice_en_42761831.mp3	6840
common_voice_en_43214556.mp3	7272
common_voice_en_43202796.mp3	6336
common_voice_en_42802843.mp3	5796
common_voice_en_43388034.mp3	6228
common_voice_en_42906351.mp3	2808
common_voice_en_42867763.mp3	4536
common_voice_en_43281175.mp3	4536
common_voice_en_42840238.mp3	6444
common_voice_en_43196617.mp3	5760
common_voice_en_42713410.mp3	6588
common_voice_en_43198195.mp3	4824
common_voice_en_42809922.mp3	9396
common_voice_en_42862049.mp3	4572
common_voice_en_42871362.mp3	6624
common_voice_en_42906084.mp3	5508
common_voice_en_43199965.mp3	5148
common_voice_en_43242528.mp3	7992
common_voice_en_42769014.mp3	4752
common_voice_en_43387677.mp3	3420
common_voice_en_42834028.mp3	6696
common_voice_en_43301973.mp3	8532
common_voice_en_42752136.mp3	6948
common_voice_en_43195915.mp3	5616
common_voice_en_43160666.mp3	8712
common_voice_en_43202678.mp3	6408
common_voice_en_42902471.mp3	5328
common_voice_en_43347100.mp3	6948
common_voice_en_43196572.mp3	7380
common_voice_en_43160633.mp3	6840
common_voice_en_43361073.mp3	4356
common_voice_en_43160301.mp3	5544
common_voice_en_43299201.mp3	7956
common_voice_en_43200128.mp3	5328
common_voice_en_42769077.mp3	3384
common_voice_en_42882346.mp3	6336
common_voice_en_43194139.mp3	9468
common_voice_en_42779481.mp3	6120
common_voice_en_42840243.mp3	3852
common_voice_en_42802708.mp3	5940
common_voice_en_43199903.mp3	6444
common_voice_en_42703215.mp3	7596
common_voice_en_43204909.mp3	10944
common_voice_en_42769081.mp3	7236
common_voice_en_43160678.mp3	7740
common_voice_en_43202562.mp3	5508
common_voice_en_43192838.mp3	9216
common_voice_en_43299758.mp3	5868
common_voice_en_43203620.mp3	9540
common_voice_en_43194393.mp3	7020
common_voice_en_43194982.mp3	4968
common_voice_en_42766742.mp3	7920
common_voice_en_43208034.mp3	7164
common_voice_en_42769196.mp3	7020
common_voice_en_43201041.mp3	5544
common_voice_en_43204135.mp3	5364
common_voice_en_43422106.mp3	4068
common_voice_en_43229692.mp3	8748
common_voice_en_43197345.mp3	4968
common_voice_en_43339469.mp3	4068
common_voice_en_42970624.mp3	8820
common_voice_en_42787908.mp3	8028
common_voice_en_42728835.mp3	4176
common_voice_en_43193479.mp3	5940
common_voice_en_43210867.mp3	3600
common_voice_en_43183678.mp3	9216
common_voice_en_42831705.mp3	5544
common_voice_en_42807526.mp3	8460
common_voice_en_42743810.mp3	4968
common_voice_en_43422073.mp3	3312
common_voice_en_42972364.mp3	8496
common_voice_en_43347007.mp3	7056
common_voice_en_42817065.mp3	8496
common_voice_en_42896197.mp3	4968
common_voice_en_42902577.mp3	3996
common_voice_en_43173962.mp3	4320
common_voice_en_43211171.mp3	6156
common_voice_en_42902794.mp3	4032
common_voice_en_43382662.mp3	6732
common_voice_en_42710562.mp3	7452
common_voice_en_42770241.mp3	8568
common_voice_en_42758988.mp3	5796
common_voice_en_42751732.mp3	8100
common_voice_en_43366470.mp3	6732
common_voice_en_43196719.mp3	6120
common_voice_en_43388437.mp3	5256
common_voice_en_42772530.mp3	9468
common_voice_en_42722706.mp3	6516
common_voice_en_43141606.mp3	6768
common_voice_en_43209970.mp3	6228
