clip	duration[ms]
common_voice_ur_41165350.mp3	7416
common_voice_ur_41185990.mp3	6480
common_voice_ur_41122570.mp3	6408
common_voice_ur_41160782.mp3	3168
common_voice_ur_41140556.mp3	3960
common_voice_ur_41194146.mp3	6696
common_voice_ur_41124838.mp3	3096
common_voice_ur_41189538.mp3	3420
common_voice_ur_41171442.mp3	10260
common_voice_ur_41181068.mp3	3996
common_voice_ur_41120554.mp3	5436
common_voice_ur_41121106.mp3	10476
common_voice_ur_41187343.mp3	7200
common_voice_ur_41150395.mp3	6120
common_voice_ur_41166965.mp3	1836
common_voice_ur_41127735.mp3	4500
common_voice_ur_41169539.mp3	1656
common_voice_ur_41172634.mp3	4680
common_voice_ur_41148302.mp3	3924
common_voice_ur_41153147.mp3	3888
common_voice_ur_41153261.mp3	2268
common_voice_ur_41191789.mp3	3780
common_voice_ur_41140991.mp3	3096
common_voice_ur_41140052.mp3	5580
common_voice_ur_41125904.mp3	3636
common_voice_ur_41167324.mp3	2556
common_voice_ur_41122185.mp3	4176
common_voice_ur_41154621.mp3	2988
common_voice_ur_41162973.mp3	3780
common_voice_ur_41168221.mp3	4608
common_voice_ur_41165695.mp3	5616
common_voice_ur_41181011.mp3	3888
common_voice_ur_41109597.mp3	3996
common_voice_ur_41137912.mp3	3060
common_voice_ur_41166214.mp3	5256
common_voice_ur_41139122.mp3	3276
common_voice_ur_41121108.mp3	6768
common_voice_ur_41192587.mp3	3888
common_voice_ur_41152751.mp3	5220
common_voice_ur_41177418.mp3	2016
common_voice_ur_41152288.mp3	4248
common_voice_ur_41151465.mp3	8208
common_voice_ur_41104706.mp3	4068
common_voice_ur_41132221.mp3	4788
common_voice_ur_41187513.mp3	2556
common_voice_ur_41130180.mp3	3816
common_voice_ur_41142080.mp3	6120
common_voice_ur_41187155.mp3	3600
common_voice_ur_41139420.mp3	5796
common_voice_ur_41175704.mp3	2808
common_voice_ur_41120120.mp3	5220
common_voice_ur_41132224.mp3	4428
common_voice_ur_41120773.mp3	3276
common_voice_ur_41177781.mp3	6120
common_voice_ur_41194687.mp3	4968
common_voice_ur_41182140.mp3	2628
common_voice_ur_41139468.mp3	3528
common_voice_ur_41172058.mp3	3888
common_voice_ur_41172142.mp3	2196
common_voice_ur_41121826.mp3	6300
common_voice_ur_41161712.mp3	4140
common_voice_ur_41144734.mp3	3888
common_voice_ur_41145318.mp3	5688
common_voice_ur_41156352.mp3	5076
common_voice_ur_41185608.mp3	1728
common_voice_ur_41131538.mp3	5580
common_voice_ur_41169331.mp3	5256
common_voice_ur_41120741.mp3	5256
common_voice_ur_41149398.mp3	4068
common_voice_ur_41161227.mp3	3780
common_voice_ur_41158885.mp3	4788
common_voice_ur_41145379.mp3	6228
common_voice_ur_41180912.mp3	2376
common_voice_ur_41163071.mp3	5940
common_voice_ur_41178938.mp3	5256
common_voice_ur_41155220.mp3	8496
common_voice_ur_41137109.mp3	3888
common_voice_ur_41173241.mp3	5868
common_voice_ur_41164099.mp3	6840
common_voice_ur_41198487.mp3	3168
common_voice_ur_41181592.mp3	3096
common_voice_ur_41177508.mp3	2160
common_voice_ur_41143108.mp3	2016
common_voice_ur_41178332.mp3	5328
common_voice_ur_41181005.mp3	3708
common_voice_ur_41179783.mp3	3960
common_voice_ur_41142159.mp3	5616
common_voice_ur_41179786.mp3	3528
common_voice_ur_41198250.mp3	2628
common_voice_ur_41182873.mp3	2088
common_voice_ur_41108704.mp3	4608
common_voice_ur_41127658.mp3	6516
common_voice_ur_41185534.mp3	7956
common_voice_ur_41154631.mp3	2988
common_voice_ur_41185801.mp3	2700
common_voice_ur_41128121.mp3	2448
common_voice_ur_41154369.mp3	2628
common_voice_ur_41182128.mp3	1728
common_voice_ur_41166519.mp3	6552
common_voice_ur_41122467.mp3	5076
common_voice_ur_41177698.mp3	5868
common_voice_ur_41169809.mp3	4536
common_voice_ur_41177467.mp3	2880
common_voice_ur_41149770.mp3	3996
common_voice_ur_41121620.mp3	4716
common_voice_ur_41165869.mp3	3492
common_voice_ur_41184421.mp3	1800
common_voice_ur_41108212.mp3	6120
common_voice_ur_41181144.mp3	4860
common_voice_ur_41187515.mp3	3096
common_voice_ur_41141654.mp3	3636
common_voice_ur_41156579.mp3	7956
common_voice_ur_41192117.mp3	6408
common_voice_ur_41142742.mp3	2700
common_voice_ur_41127760.mp3	3276
common_voice_ur_41142720.mp3	4248
common_voice_ur_41170451.mp3	3708
common_voice_ur_41166205.mp3	5976
common_voice_ur_41173266.mp3	3060
common_voice_ur_41126438.mp3	5400
common_voice_ur_41182265.mp3	4356
common_voice_ur_41165675.mp3	5328
common_voice_ur_41187755.mp3	7200
common_voice_ur_41120862.mp3	7740
common_voice_ur_41133038.mp3	3348
common_voice_ur_41149412.mp3	9756
common_voice_ur_41149913.mp3	4176
common_voice_ur_41150405.mp3	8676
common_voice_ur_41142646.mp3	5508
common_voice_ur_41153214.mp3	4068
common_voice_ur_41180065.mp3	2556
common_voice_ur_41156668.mp3	4176
common_voice_ur_41109637.mp3	2916
common_voice_ur_41154321.mp3	5328
common_voice_ur_41157618.mp3	3528
common_voice_ur_41140230.mp3	4608
common_voice_ur_41159560.mp3	4248
common_voice_ur_41167797.mp3	2088
common_voice_ur_41153021.mp3	3816
common_voice_ur_41178280.mp3	3996
common_voice_ur_41135922.mp3	2808
common_voice_ur_41184185.mp3	1728
common_voice_ur_41154599.mp3	1908
common_voice_ur_41157793.mp3	6696
common_voice_ur_41150125.mp3	3420
common_voice_ur_41170086.mp3	5328
common_voice_ur_41116785.mp3	4896
common_voice_ur_41172604.mp3	2448
common_voice_ur_41186248.mp3	5760
common_voice_ur_41169577.mp3	2160
common_voice_ur_41176701.mp3	6300
common_voice_ur_41163546.mp3	2700
common_voice_ur_41127223.mp3	5076
common_voice_ur_41133531.mp3	3996
common_voice_ur_41164514.mp3	4860
common_voice_ur_41157122.mp3	10260
common_voice_ur_41130520.mp3	3420
common_voice_ur_41139499.mp3	6660
common_voice_ur_41167317.mp3	6192
common_voice_ur_41175666.mp3	3708
common_voice_ur_41128085.mp3	3816
common_voice_ur_41130534.mp3	3636
common_voice_ur_41138342.mp3	4500
common_voice_ur_41190534.mp3	3276
common_voice_ur_41104325.mp3	2700
common_voice_ur_41182754.mp3	5220
common_voice_ur_41145499.mp3	1800
common_voice_ur_41153180.mp3	3780
common_voice_ur_41164226.mp3	4788
common_voice_ur_41131250.mp3	2916
common_voice_ur_41171350.mp3	5256
common_voice_ur_41160855.mp3	4068
common_voice_ur_41140144.mp3	6120
common_voice_ur_41131369.mp3	5400
common_voice_ur_41177356.mp3	3240
common_voice_ur_41167271.mp3	4176
common_voice_ur_41173735.mp3	4644
common_voice_ur_41182177.mp3	5220
common_voice_ur_41196046.mp3	6156
common_voice_ur_41152202.mp3	5868
common_voice_ur_41136887.mp3	4716
common_voice_ur_41171934.mp3	7128
common_voice_ur_41173291.mp3	3348
common_voice_ur_41121618.mp3	5616
common_voice_ur_41160043.mp3	5328
common_voice_ur_41174196.mp3	4536
common_voice_ur_41187247.mp3	3168
common_voice_ur_41141622.mp3	3276
common_voice_ur_41174593.mp3	2628
common_voice_ur_41179846.mp3	3960
common_voice_ur_41153433.mp3	3600
common_voice_ur_41122296.mp3	3708
common_voice_ur_41141709.mp3	5076
common_voice_ur_41164693.mp3	6768
common_voice_ur_41168205.mp3	4716
common_voice_ur_41138143.mp3	4968
common_voice_ur_41164825.mp3	4968
common_voice_ur_41179964.mp3	3456
common_voice_ur_41123286.mp3	3816
common_voice_ur_41125318.mp3	3348
common_voice_ur_41163287.mp3	2448
common_voice_ur_41107894.mp3	10440
common_voice_ur_41168749.mp3	4140
common_voice_ur_41151789.mp3	6480
common_voice_ur_41162067.mp3	5940
common_voice_ur_41145088.mp3	2736
common_voice_ur_41198409.mp3	5796
common_voice_ur_41180161.mp3	7236
common_voice_ur_41173868.mp3	2808
common_voice_ur_41185040.mp3	1728
common_voice_ur_41187326.mp3	4536
common_voice_ur_41168148.mp3	3204
common_voice_ur_41161243.mp3	3960
common_voice_ur_41151083.mp3	3060
common_voice_ur_41139724.mp3	3096
common_voice_ur_41171627.mp3	3708
common_voice_ur_41107667.mp3	4320
common_voice_ur_41139368.mp3	3168
common_voice_ur_41184103.mp3	1728
common_voice_ur_41158901.mp3	4500
common_voice_ur_41120848.mp3	5508
common_voice_ur_41109683.mp3	3888
common_voice_ur_41170048.mp3	4068
common_voice_ur_41162243.mp3	2376
common_voice_ur_41153241.mp3	2088
common_voice_ur_41171976.mp3	3096
common_voice_ur_41173475.mp3	2484
common_voice_ur_41035116.mp3	3780
common_voice_ur_41138832.mp3	4428
common_voice_ur_41168928.mp3	1728
common_voice_ur_41155558.mp3	3528
common_voice_ur_41133414.mp3	9108
common_voice_ur_41185673.mp3	6048
common_voice_ur_41034976.mp3	4428
common_voice_ur_41180891.mp3	4788
common_voice_ur_41185906.mp3	5184
common_voice_ur_41122997.mp3	3456
common_voice_ur_41138848.mp3	3060
common_voice_ur_41154185.mp3	2988
common_voice_ur_41136196.mp3	8388
common_voice_ur_41117211.mp3	2556
common_voice_ur_41173538.mp3	5076
common_voice_ur_41153445.mp3	5976
common_voice_ur_41131485.mp3	2160
common_voice_ur_41150509.mp3	7740
common_voice_ur_41165084.mp3	3420
common_voice_ur_41176359.mp3	5400
common_voice_ur_41127590.mp3	6156
common_voice_ur_41121762.mp3	5076
common_voice_ur_41133537.mp3	2448
common_voice_ur_41171916.mp3	2520
common_voice_ur_41167197.mp3	3276
common_voice_ur_41173135.mp3	2196
common_voice_ur_41178605.mp3	6840
common_voice_ur_41127436.mp3	4248
common_voice_ur_41109925.mp3	3348
common_voice_ur_41150096.mp3	6588
common_voice_ur_41181628.mp3	2160
common_voice_ur_41169108.mp3	1836
common_voice_ur_41173461.mp3	5220
common_voice_ur_41154214.mp3	1656
common_voice_ur_41186523.mp3	6840
common_voice_ur_41169009.mp3	2304
common_voice_ur_41137801.mp3	3636
common_voice_ur_41127512.mp3	9720
common_voice_ur_41191772.mp3	4176
common_voice_ur_41035090.mp3	6876
common_voice_ur_41165185.mp3	6588
common_voice_ur_41160985.mp3	5400
common_voice_ur_41141443.mp3	3888
common_voice_ur_41168619.mp3	5148
common_voice_ur_41181646.mp3	3420
common_voice_ur_41126029.mp3	5796
common_voice_ur_41193146.mp3	3780
common_voice_ur_41151077.mp3	5436
common_voice_ur_41152546.mp3	5688
common_voice_ur_41126824.mp3	9288
common_voice_ur_41141362.mp3	7596
common_voice_ur_41161251.mp3	3636
common_voice_ur_41185651.mp3	1656
common_voice_ur_41162953.mp3	4248
common_voice_ur_41177690.mp3	1908
common_voice_ur_41182685.mp3	7236
common_voice_ur_41155344.mp3	2556
common_voice_ur_41171920.mp3	4176
common_voice_ur_41174700.mp3	1836
common_voice_ur_41164116.mp3	4248
common_voice_ur_41131950.mp3	4860
common_voice_ur_41178950.mp3	4248
common_voice_ur_41151642.mp3	5076
common_voice_ur_41125278.mp3	3420
common_voice_ur_41150795.mp3	4176
common_voice_ur_41172815.mp3	3420
common_voice_ur_41159404.mp3	3528
common_voice_ur_41139625.mp3	5616
common_voice_ur_41163356.mp3	4500
common_voice_ur_41159477.mp3	2916
common_voice_ur_41170607.mp3	6696
common_voice_ur_41178354.mp3	3996
common_voice_ur_41172974.mp3	5400
common_voice_ur_41169789.mp3	3816
common_voice_ur_41188149.mp3	2736
common_voice_ur_41177208.mp3	4068
common_voice_ur_41166397.mp3	2880
common_voice_ur_41185744.mp3	7740
common_voice_ur_41177227.mp3	5040
common_voice_ur_41182473.mp3	1728
common_voice_ur_41180548.mp3	2376
common_voice_ur_41102942.mp3	6048
common_voice_ur_41151434.mp3	4896
common_voice_ur_41100175.mp3	3420
common_voice_ur_41157213.mp3	10008
common_voice_ur_41180822.mp3	4536
common_voice_ur_41156190.mp3	8820
common_voice_ur_41153620.mp3	2340
common_voice_ur_41158950.mp3	6876
common_voice_ur_41171254.mp3	4680
common_voice_ur_41136208.mp3	3780
common_voice_ur_41128694.mp3	1620
common_voice_ur_41151992.mp3	6048
common_voice_ur_41121963.mp3	5148
common_voice_ur_41181345.mp3	5328
common_voice_ur_41155524.mp3	8640
common_voice_ur_41154186.mp3	6588
common_voice_ur_41170238.mp3	6228
common_voice_ur_41107772.mp3	4896
common_voice_ur_41156457.mp3	4680
common_voice_ur_41194064.mp3	9180
common_voice_ur_41176847.mp3	5220
common_voice_ur_41177736.mp3	3996
common_voice_ur_41191758.mp3	2808
common_voice_ur_41171136.mp3	2916
common_voice_ur_41122852.mp3	6264
common_voice_ur_41164820.mp3	3276
common_voice_ur_41167349.mp3	3636
common_voice_ur_41131056.mp3	3168
common_voice_ur_41185027.mp3	1908
common_voice_ur_41164962.mp3	5508
common_voice_ur_41158816.mp3	2808
common_voice_ur_41131955.mp3	5040
common_voice_ur_41178691.mp3	4140
common_voice_ur_41149405.mp3	2736
common_voice_ur_41156473.mp3	3816
common_voice_ur_41148646.mp3	3060
common_voice_ur_41168213.mp3	7380
common_voice_ur_41181835.mp3	3636
common_voice_ur_41183506.mp3	1800
common_voice_ur_41149687.mp3	6876
common_voice_ur_41163412.mp3	3456
common_voice_ur_41192238.mp3	3708
common_voice_ur_41184684.mp3	1836
common_voice_ur_41180598.mp3	4248
common_voice_ur_41175964.mp3	4248
common_voice_ur_41137847.mp3	3600
common_voice_ur_41164395.mp3	4248
common_voice_ur_41155882.mp3	6300
common_voice_ur_41145091.mp3	2808
common_voice_ur_41158972.mp3	3816
common_voice_ur_41175561.mp3	10080
common_voice_ur_41159562.mp3	2736
common_voice_ur_41184153.mp3	1656
common_voice_ur_41157260.mp3	6156
common_voice_ur_41158780.mp3	1836
common_voice_ur_41150253.mp3	6300
common_voice_ur_41172442.mp3	6480
common_voice_ur_41138442.mp3	5400
common_voice_ur_41155205.mp3	10368
common_voice_ur_41151408.mp3	4860
common_voice_ur_41181926.mp3	3096
common_voice_ur_41131270.mp3	4356
common_voice_ur_41167680.mp3	4680
common_voice_ur_41192614.mp3	5040
common_voice_ur_41160606.mp3	2520
common_voice_ur_41192737.mp3	2916
common_voice_ur_41166221.mp3	7488
common_voice_ur_41122544.mp3	6588
common_voice_ur_41107351.mp3	3600
common_voice_ur_41126599.mp3	6048
common_voice_ur_41159936.mp3	4716
common_voice_ur_41180414.mp3	8388
common_voice_ur_41154530.mp3	3600
common_voice_ur_41163133.mp3	6588
common_voice_ur_41141952.mp3	4788
common_voice_ur_41179616.mp3	2268
common_voice_ur_41160227.mp3	4896
common_voice_ur_41187403.mp3	3600
common_voice_ur_41163232.mp3	4176
common_voice_ur_41119996.mp3	4140
common_voice_ur_41156186.mp3	2628
common_voice_ur_41122485.mp3	4536
common_voice_ur_41157431.mp3	3060
common_voice_ur_41175381.mp3	4536
common_voice_ur_41162975.mp3	3456
common_voice_ur_41151802.mp3	5400
common_voice_ur_41113117.mp3	5796
common_voice_ur_41145359.mp3	4788
common_voice_ur_41187003.mp3	3240
common_voice_ur_41184986.mp3	3636
common_voice_ur_41139315.mp3	8460
common_voice_ur_41188161.mp3	2988
common_voice_ur_41166717.mp3	4032
common_voice_ur_41120059.mp3	4536
common_voice_ur_41121904.mp3	3060
common_voice_ur_41150915.mp3	12636
common_voice_ur_41196230.mp3	8280
common_voice_ur_41177318.mp3	5400
common_voice_ur_41142669.mp3	5148
common_voice_ur_41181313.mp3	3780
common_voice_ur_41136972.mp3	5868
common_voice_ur_41163914.mp3	4500
common_voice_ur_41175419.mp3	8208
common_voice_ur_41149826.mp3	2268
common_voice_ur_41185319.mp3	1980
common_voice_ur_41128526.mp3	4500
common_voice_ur_41187911.mp3	3780
common_voice_ur_41150504.mp3	5256
common_voice_ur_41121791.mp3	4356
common_voice_ur_41174371.mp3	2808
common_voice_ur_41125258.mp3	5976
common_voice_ur_41164705.mp3	3816
common_voice_ur_41127683.mp3	4248
common_voice_ur_41113122.mp3	4608
common_voice_ur_41194168.mp3	8568
common_voice_ur_41142338.mp3	8028
common_voice_ur_41159934.mp3	3276
common_voice_ur_41161905.mp3	3096
common_voice_ur_41198153.mp3	1728
common_voice_ur_41162171.mp3	3888
common_voice_ur_41149284.mp3	5616
common_voice_ur_41137888.mp3	3348
common_voice_ur_41154728.mp3	6228
common_voice_ur_41178157.mp3	3096
common_voice_ur_41158825.mp3	3348
common_voice_ur_41156392.mp3	3096
common_voice_ur_41145383.mp3	4968
common_voice_ur_41156176.mp3	6696
common_voice_ur_41194045.mp3	6480
common_voice_ur_41176016.mp3	6840
common_voice_ur_41136305.mp3	6876
common_voice_ur_41128584.mp3	5040
common_voice_ur_41180544.mp3	3096
common_voice_ur_41126863.mp3	14580
common_voice_ur_41142759.mp3	3168
common_voice_ur_41198080.mp3	3348
common_voice_ur_41183708.mp3	1728
common_voice_ur_41136219.mp3	7848
common_voice_ur_41139534.mp3	8280
common_voice_ur_41177960.mp3	6048
common_voice_ur_41153743.mp3	5616
common_voice_ur_41164158.mp3	4140
common_voice_ur_41136059.mp3	6516
common_voice_ur_41126404.mp3	2196
common_voice_ur_41163126.mp3	6660
common_voice_ur_41168217.mp3	2340
common_voice_ur_41183155.mp3	7056
common_voice_ur_41151235.mp3	6660
common_voice_ur_41140653.mp3	3816
common_voice_ur_41171534.mp3	3348
common_voice_ur_41151085.mp3	2340
common_voice_ur_41173076.mp3	2880
common_voice_ur_41189555.mp3	9756
common_voice_ur_41148586.mp3	5616
common_voice_ur_41151916.mp3	5760
common_voice_ur_41181169.mp3	3420
common_voice_ur_41166756.mp3	4392
common_voice_ur_41118358.mp3	5256
common_voice_ur_41198238.mp3	2628
common_voice_ur_41165305.mp3	5292
common_voice_ur_41102932.mp3	5076
common_voice_ur_41141644.mp3	7308
common_voice_ur_41170665.mp3	5040
common_voice_ur_41152708.mp3	5508
common_voice_ur_41192139.mp3	3888
common_voice_ur_41181003.mp3	3420
common_voice_ur_41186637.mp3	2700
common_voice_ur_41034993.mp3	3960
common_voice_ur_41163699.mp3	3060
common_voice_ur_41157933.mp3	3240
common_voice_ur_41133122.mp3	5760
common_voice_ur_41126403.mp3	7956
common_voice_ur_41124860.mp3	7236
common_voice_ur_41124157.mp3	5256
common_voice_ur_41179282.mp3	3780
common_voice_ur_41138712.mp3	4860
common_voice_ur_41155287.mp3	6768
common_voice_ur_41180858.mp3	6912
common_voice_ur_41168502.mp3	8928
common_voice_ur_41166932.mp3	4680
common_voice_ur_41162260.mp3	2340
common_voice_ur_41187190.mp3	3888
common_voice_ur_41184913.mp3	8316
common_voice_ur_41173189.mp3	4680
common_voice_ur_41154068.mp3	4500
common_voice_ur_41125737.mp3	3240
common_voice_ur_41171001.mp3	6336
common_voice_ur_41183454.mp3	1728
common_voice_ur_41171849.mp3	2196
common_voice_ur_41161958.mp3	6696
common_voice_ur_41159858.mp3	8640
common_voice_ur_41127606.mp3	9000
common_voice_ur_41187682.mp3	2628
common_voice_ur_41159524.mp3	2088
common_voice_ur_41184181.mp3	3348
common_voice_ur_41104909.mp3	4248
common_voice_ur_41160346.mp3	5616
common_voice_ur_41123800.mp3	2340
common_voice_ur_41142387.mp3	6228
common_voice_ur_41130374.mp3	5220
common_voice_ur_41128392.mp3	3456
common_voice_ur_41182053.mp3	6336
common_voice_ur_41131787.mp3	5616
common_voice_ur_41160710.mp3	2988
common_voice_ur_41182752.mp3	1800
common_voice_ur_41160980.mp3	2700
common_voice_ur_41163463.mp3	3348
common_voice_ur_41198611.mp3	6048
common_voice_ur_41165251.mp3	2916
common_voice_ur_41179103.mp3	3456
common_voice_ur_41174677.mp3	7416
common_voice_ur_41156903.mp3	5220
common_voice_ur_41160336.mp3	4320
common_voice_ur_41132967.mp3	5760
common_voice_ur_41148823.mp3	3600
common_voice_ur_41151899.mp3	3456
common_voice_ur_41154906.mp3	1728
common_voice_ur_41117134.mp3	3960
common_voice_ur_41104140.mp3	3276
common_voice_ur_41186845.mp3	4320
common_voice_ur_41194206.mp3	5220
common_voice_ur_41169092.mp3	1728
common_voice_ur_41157307.mp3	5400
common_voice_ur_41149446.mp3	2340
common_voice_ur_41137239.mp3	4788
common_voice_ur_41169062.mp3	6300
common_voice_ur_41154716.mp3	2196
common_voice_ur_41149089.mp3	4428
common_voice_ur_41113136.mp3	5976
common_voice_ur_41176045.mp3	4896
common_voice_ur_41167261.mp3	2448
common_voice_ur_41156978.mp3	6156
common_voice_ur_41117926.mp3	3960
common_voice_ur_41130614.mp3	2736
common_voice_ur_41182444.mp3	1728
common_voice_ur_41183054.mp3	1908
common_voice_ur_41194142.mp3	3240
common_voice_ur_41152616.mp3	3960
common_voice_ur_41120572.mp3	6768
common_voice_ur_41124795.mp3	2376
common_voice_ur_41156871.mp3	3708
common_voice_ur_41146270.mp3	3240
common_voice_ur_41178237.mp3	4356
common_voice_ur_41156212.mp3	1908
common_voice_ur_41164184.mp3	2628
common_voice_ur_41150803.mp3	2628
common_voice_ur_41154084.mp3	2160
common_voice_ur_41108574.mp3	2556
common_voice_ur_41164894.mp3	3528
common_voice_ur_41167799.mp3	9360
common_voice_ur_41171718.mp3	3996
common_voice_ur_41185986.mp3	3456
common_voice_ur_41151902.mp3	6228
common_voice_ur_41132204.mp3	5148
common_voice_ur_41130947.mp3	3168
common_voice_ur_41144703.mp3	6120
common_voice_ur_41187640.mp3	4356
common_voice_ur_41128524.mp3	3528
common_voice_ur_41153138.mp3	4968
common_voice_ur_41130170.mp3	4680
common_voice_ur_41180525.mp3	5076
common_voice_ur_41144847.mp3	5256
common_voice_ur_41180770.mp3	2016
common_voice_ur_41148996.mp3	6408
common_voice_ur_41104564.mp3	4500
common_voice_ur_41186481.mp3	4536
common_voice_ur_41132842.mp3	2556
common_voice_ur_41167420.mp3	3636
common_voice_ur_41181777.mp3	2520
common_voice_ur_41127786.mp3	2520
common_voice_ur_41182706.mp3	1728
common_voice_ur_41183851.mp3	1728
common_voice_ur_41180653.mp3	4140
common_voice_ur_41158403.mp3	4356
common_voice_ur_41166309.mp3	2160
common_voice_ur_41156187.mp3	6840
common_voice_ur_41130899.mp3	7308
common_voice_ur_41144955.mp3	3276
common_voice_ur_41161817.mp3	2808
common_voice_ur_41140765.mp3	4140
common_voice_ur_41175004.mp3	3636
common_voice_ur_41175389.mp3	5112
common_voice_ur_41153679.mp3	2088
common_voice_ur_41156837.mp3	5328
common_voice_ur_41181459.mp3	6048
common_voice_ur_41151140.mp3	3996
common_voice_ur_41149283.mp3	4968
common_voice_ur_41116773.mp3	3996
common_voice_ur_41150931.mp3	9396
common_voice_ur_41173352.mp3	6048
common_voice_ur_41198064.mp3	3996
common_voice_ur_41189341.mp3	3060
common_voice_ur_41137875.mp3	3636
common_voice_ur_41122222.mp3	3456
common_voice_ur_41166296.mp3	3888
common_voice_ur_41187943.mp3	8640
common_voice_ur_41183034.mp3	1728
common_voice_ur_41151849.mp3	3456
common_voice_ur_41172782.mp3	2988
common_voice_ur_41166548.mp3	6372
common_voice_ur_41104610.mp3	5760
common_voice_ur_41103369.mp3	3168
common_voice_ur_41149256.mp3	6480
common_voice_ur_41175488.mp3	2268
common_voice_ur_41167409.mp3	4500
common_voice_ur_41120777.mp3	5508
common_voice_ur_41142859.mp3	5436
common_voice_ur_41172223.mp3	6480
common_voice_ur_41122107.mp3	6588
common_voice_ur_41121869.mp3	2628
common_voice_ur_41138148.mp3	7380
common_voice_ur_41184644.mp3	1800
common_voice_ur_41174138.mp3	9828
common_voice_ur_41108318.mp3	4500
common_voice_ur_41122407.mp3	5436
common_voice_ur_41132367.mp3	7776
common_voice_ur_41109583.mp3	2016
common_voice_ur_41185864.mp3	4752
common_voice_ur_41133310.mp3	2556
common_voice_ur_41137132.mp3	4248
common_voice_ur_41103104.mp3	2628
common_voice_ur_41182654.mp3	4140
common_voice_ur_41139342.mp3	7308
common_voice_ur_41157858.mp3	3528
common_voice_ur_41161824.mp3	5580
common_voice_ur_41103346.mp3	3348
common_voice_ur_41187265.mp3	6768
common_voice_ur_41128024.mp3	3420
common_voice_ur_41158666.mp3	1980
common_voice_ur_41153281.mp3	2448
common_voice_ur_41185622.mp3	1800
common_voice_ur_41160705.mp3	5976
common_voice_ur_41154374.mp3	3348
common_voice_ur_41149260.mp3	4608
common_voice_ur_41174972.mp3	3996
common_voice_ur_41155392.mp3	2448
common_voice_ur_41164892.mp3	5436
common_voice_ur_41198598.mp3	3780
common_voice_ur_41160947.mp3	4536
common_voice_ur_41158268.mp3	3528
common_voice_ur_41185290.mp3	3600
common_voice_ur_41132392.mp3	4320
common_voice_ur_41192553.mp3	2520
common_voice_ur_41176731.mp3	6156
common_voice_ur_41168258.mp3	2736
common_voice_ur_41148908.mp3	6300
common_voice_ur_41143024.mp3	4176
common_voice_ur_41161038.mp3	4968
common_voice_ur_41102988.mp3	3960
common_voice_ur_41198537.mp3	6408
common_voice_ur_41144862.mp3	2880
common_voice_ur_41157951.mp3	3996
common_voice_ur_41182091.mp3	1728
common_voice_ur_41109608.mp3	4716
common_voice_ur_41157203.mp3	3420
common_voice_ur_41170183.mp3	5616
common_voice_ur_41151093.mp3	6228
common_voice_ur_41182298.mp3	1800
common_voice_ur_41187066.mp3	4320
common_voice_ur_41168709.mp3	6120
common_voice_ur_41150753.mp3	4248
common_voice_ur_41140568.mp3	3276
common_voice_ur_41152477.mp3	4140
common_voice_ur_41163436.mp3	5040
common_voice_ur_41184727.mp3	2196
common_voice_ur_41168298.mp3	4968
common_voice_ur_41137298.mp3	3708
common_voice_ur_41164405.mp3	5688
common_voice_ur_41181156.mp3	4248
common_voice_ur_41175140.mp3	9180
common_voice_ur_41142167.mp3	7020
common_voice_ur_41197907.mp3	6156
common_voice_ur_41138706.mp3	5940
common_voice_ur_41138905.mp3	3240
common_voice_ur_41151081.mp3	3888
common_voice_ur_41145494.mp3	2160
common_voice_ur_41140850.mp3	2988
common_voice_ur_41159165.mp3	3528
common_voice_ur_41127106.mp3	4608
common_voice_ur_41174123.mp3	3060
common_voice_ur_41153002.mp3	6588
common_voice_ur_41155962.mp3	4428
common_voice_ur_41168892.mp3	2088
common_voice_ur_41153436.mp3	3888
common_voice_ur_41156394.mp3	4788
common_voice_ur_41198381.mp3	4140
common_voice_ur_41160741.mp3	5508
common_voice_ur_41123737.mp3	3816
common_voice_ur_41139907.mp3	3996
common_voice_ur_41158213.mp3	5148
common_voice_ur_41170740.mp3	6516
common_voice_ur_41194192.mp3	7920
common_voice_ur_41167481.mp3	6948
common_voice_ur_41127841.mp3	6408
common_voice_ur_41142191.mp3	9036
common_voice_ur_41152680.mp3	2160
common_voice_ur_41183265.mp3	5940
common_voice_ur_41176426.mp3	1908
common_voice_ur_41108055.mp3	3456
common_voice_ur_41172157.mp3	2628
common_voice_ur_41128432.mp3	7380
common_voice_ur_41120821.mp3	2376
common_voice_ur_41179081.mp3	2664
common_voice_ur_41167871.mp3	2376
common_voice_ur_41169425.mp3	5400
common_voice_ur_41174478.mp3	1836
common_voice_ur_41108203.mp3	4068
common_voice_ur_41133018.mp3	2196
common_voice_ur_41133461.mp3	2988
common_voice_ur_41152799.mp3	5688
common_voice_ur_41158524.mp3	5148
common_voice_ur_41188040.mp3	11628
common_voice_ur_41140535.mp3	5076
common_voice_ur_41185652.mp3	1800
common_voice_ur_41151101.mp3	3636
common_voice_ur_41142649.mp3	7596
common_voice_ur_41152814.mp3	5868
common_voice_ur_41123179.mp3	4176
common_voice_ur_41156073.mp3	7740
common_voice_ur_41155595.mp3	5076
common_voice_ur_41142120.mp3	5220
common_voice_ur_41162341.mp3	2016
common_voice_ur_41172081.mp3	4716
common_voice_ur_41185393.mp3	1980
common_voice_ur_41120381.mp3	4356
common_voice_ur_41126113.mp3	3636
common_voice_ur_41106367.mp3	5436
common_voice_ur_41175176.mp3	1728
